Search_method Problem Max_evals Run Score
hill_climber_restart knapPI_16_20_1000_4 10000 31 2271N
hill_climber_restart knapPI_16_20_1000_4 10000 32 2435N
hill_climber_restart knapPI_16_20_1000_4 10000 33 2525N
hill_climber_restart knapPI_16_20_1000_4 10000 34 2505N
hill_climber_restart knapPI_16_20_1000_4 10000 35 2510N
hill_climber_restart knapPI_16_20_1000_4 10000 36 2206N
hill_climber_restart knapPI_16_20_1000_4 10000 37 2633N
hill_climber_restart knapPI_16_20_1000_4 10000 38 2390N
hill_climber_restart knapPI_16_20_1000_4 10000 39 2532N
hill_climber_restart knapPI_16_20_1000_4 10000 40 2455N
hill_climber_restart knapPI_16_20_1000_4 10000 41 2498N
hill_climber_restart knapPI_16_20_1000_4 10000 42 2532N
hill_climber_restart knapPI_16_20_1000_4 10000 43 2542N
hill_climber_restart knapPI_16_20_1000_4 10000 44 1806N
hill_climber_restart knapPI_16_20_1000_4 10000 45 2675N
hill_climber_restart knapPI_16_20_1000_4 10000 46 2509N
hill_climber_restart knapPI_16_20_1000_4 10000 47 2731N
hill_climber_restart knapPI_16_20_1000_4 10000 48 2460N
hill_climber_restart knapPI_16_20_1000_4 10000 49 2651N
hill_climber_restart knapPI_11_200_1000_4 10000 0 0
hill_climber_restart knapPI_11_200_1000_4 10000 1 0
hill_climber_restart knapPI_11_200_1000_4 10000 2 0
hill_climber_restart knapPI_11_200_1000_4 10000 3 0
hill_climber_restart knapPI_11_200_1000_4 10000 4 0
hill_climber_restart knapPI_11_200_1000_4 10000 5 0
hill_climber_restart knapPI_11_200_1000_4 10000 6 0
hill_climber_restart knapPI_11_200_1000_4 10000 7 0
hill_climber_restart knapPI_11_200_1000_4 10000 8 0
hill_climber_restart knapPI_11_200_1000_4 10000 9 0
hill_climber_restart knapPI_11_200_1000_4 10000 10 0
hill_climber_restart knapPI_11_200_1000_4 10000 11 0
hill_climber_restart knapPI_11_200_1000_4 10000 12 0
hill_climber_restart knapPI_11_200_1000_4 10000 13 0
hill_climber_restart knapPI_11_200_1000_4 10000 14 0
hill_climber_restart knapPI_11_200_1000_4 10000 15 0
hill_climber_restart knapPI_11_200_1000_4 10000 16 0
hill_climber_restart knapPI_11_200_1000_4 10000 17 0
hill_climber_restart knapPI_11_200_1000_4 10000 18 0
hill_climber_restart knapPI_11_200_1000_4 10000 19 0
hill_climber_restart knapPI_11_200_1000_4 10000 20 0
hill_climber_restart knapPI_11_200_1000_4 10000 21 0
hill_climber_restart knapPI_11_200_1000_4 10000 22 0
hill_climber_restart knapPI_11_200_1000_4 10000 23 0
hill_climber_restart knapPI_11_200_1000_4 10000 24 0
hill_climber_restart knapPI_11_200_1000_4 10000 25 0
hill_climber_restart knapPI_11_200_1000_4 10000 26 0
hill_climber_restart knapPI_11_200_1000_4 10000 27 0
hill_climber_restart knapPI_11_200_1000_4 10000 28 0
hill_climber_restart knapPI_11_200_1000_4 10000 29 0
hill_climber_restart knapPI_11_200_1000_4 10000 30 0
hill_climber_restart knapPI_11_200_1000_4 10000 31 0
hill_climber_restart knapPI_11_200_1000_4 10000 32 0
hill_climber_restart knapPI_11_200_1000_4 10000 33 0
hill_climber_restart knapPI_11_200_1000_4 10000 34 0
hill_climber_restart knapPI_11_200_1000_4 10000 35 0
hill_climber_restart knapPI_11_200_1000_4 10000 36 0
hill_climber_restart knapPI_11_200_1000_4 10000 37 0
hill_climber_restart knapPI_11_200_1000_4 10000 38 0
hill_climber_restart knapPI_11_200_1000_4 10000 39 0
hill_climber_restart knapPI_11_200_1000_4 10000 40 0
hill_climber_restart knapPI_11_200_1000_4 10000 41 0
hill_climber_restart knapPI_11_200_1000_4 10000 42 0
hill_climber_restart knapPI_11_200_1000_4 10000 43 0
hill_climber_restart knapPI_11_200_1000_4 10000 44 0
hill_climber_restart knapPI_11_200_1000_4 10000 45 0
hill_climber_restart knapPI_11_200_1000_4 10000 46 0
hill_climber_restart knapPI_11_200_1000_4 10000 47 0
hill_climber_restart knapPI_11_200_1000_4 10000 48 0
hill_climber_restart knapPI_11_200_1000_4 10000 49 0
hill_climber_restart knapPI_13_200_1000_4 10000 0 0
hill_climber_restart knapPI_13_200_1000_4 10000 1 0
hill_climber_restart knapPI_13_200_1000_4 10000 2 0
hill_climber_restart knapPI_13_200_1000_4 10000 3 0
hill_climber_restart knapPI_13_200_1000_4 10000 4 0
hill_climber_restart knapPI_13_200_1000_4 10000 5 0
hill_climber_restart knapPI_13_200_1000_4 10000 6 0
hill_climber_restart knapPI_13_200_1000_4 10000 7 0
hill_climber_restart knapPI_13_200_1000_4 10000 8 0
hill_climber_restart knapPI_13_200_1000_4 10000 9 0
hill_climber_restart knapPI_13_200_1000_4 10000 10 0
hill_climber_restart knapPI_13_200_1000_4 10000 11 0
hill_climber_restart knapPI_13_200_1000_4 10000 12 0
hill_climber_restart knapPI_13_200_1000_4 10000 13 0
hill_climber_restart knapPI_13_200_1000_4 10000 14 0
hill_climber_restart knapPI_13_200_1000_4 10000 15 0
hill_climber_restart knapPI_13_200_1000_4 10000 16 0
hill_climber_restart knapPI_13_200_1000_4 10000 17 0
hill_climber_restart knapPI_13_200_1000_4 10000 18 0
hill_climber_restart knapPI_13_200_1000_4 10000 19 0
hill_climber_restart knapPI_13_200_1000_4 10000 20 0
hill_climber_restart knapPI_13_200_1000_4 10000 21 0
hill_climber_restart knapPI_13_200_1000_4 10000 22 0
hill_climber_restart knapPI_13_200_1000_4 10000 23 0
hill_climber_restart knapPI_13_200_1000_4 10000 24 0
hill_climber_restart knapPI_13_200_1000_4 10000 25 0
hill_climber_restart knapPI_13_200_1000_4 10000 26 0
hill_climber_restart knapPI_13_200_1000_4 10000 27 0
hill_climber_restart knapPI_13_200_1000_4 10000 28 0
hill_climber_restart knapPI_13_200_1000_4 10000 29 0
hill_climber_restart knapPI_13_200_1000_4 10000 30 0
hill_climber_restart knapPI_13_200_1000_4 10000 31 0
hill_climber_restart knapPI_13_200_1000_4 10000 32 0
hill_climber_restart knapPI_13_200_1000_4 10000 33 0
hill_climber_restart knapPI_13_200_1000_4 10000 34 0
hill_climber_restart knapPI_13_200_1000_4 10000 35 0
hill_climber_restart knapPI_13_200_1000_4 10000 36 0
hill_climber_restart knapPI_13_200_1000_4 10000 37 0
hill_climber_restart knapPI_13_200_1000_4 10000 38 0
hill_climber_restart knapPI_13_200_1000_4 10000 39 0
hill_climber_restart knapPI_13_200_1000_4 10000 40 0
hill_climber_restart knapPI_13_200_1000_4 10000 41 0
hill_climber_restart knapPI_13_200_1000_4 10000 42 0
hill_climber_restart knapPI_13_200_1000_4 10000 43 0
hill_climber_restart knapPI_13_200_1000_4 10000 44 0
hill_climber_restart knapPI_13_200_1000_4 10000 45 0
hill_climber_restart knapPI_13_200_1000_4 10000 46 0
hill_climber_restart knapPI_13_200_1000_4 10000 47 0
hill_climber_restart knapPI_13_200_1000_4 10000 48 0
hill_climber_restart knapPI_13_200_1000_4 10000 49 0
hill_climber_restart knapPI_16_200_1000_4 10000 0 0
hill_climber_restart knapPI_16_200_1000_4 10000 1 0
hill_climber_restart knapPI_16_200_1000_4 10000 2 0
hill_climber_restart knapPI_16_200_1000_4 10000 3 0
hill_climber_restart knapPI_16_200_1000_4 10000 4 0
hill_climber_restart knapPI_16_200_1000_4 10000 5 0
hill_climber_restart knapPI_16_200_1000_4 10000 6 0
hill_climber_restart knapPI_16_200_1000_4 10000 7 0
hill_climber_restart knapPI_16_200_1000_4 10000 8 0
hill_climber_restart knapPI_16_200_1000_4 10000 9 0
hill_climber_restart knapPI_16_200_1000_4 10000 10 0
hill_climber_restart knapPI_16_200_1000_4 10000 11 0
hill_climber_restart knapPI_16_200_1000_4 10000 12 0
hill_climber_restart knapPI_16_200_1000_4 10000 13 0
hill_climber_restart knapPI_16_200_1000_4 10000 14 0
hill_climber_restart knapPI_16_200_1000_4 10000 15 0
hill_climber_restart knapPI_16_200_1000_4 10000 16 0
hill_climber_restart knapPI_16_200_1000_4 10000 17 0
hill_climber_restart knapPI_16_200_1000_4 10000 18 0
hill_climber_restart knapPI_16_200_1000_4 10000 19 0
hill_climber_restart knapPI_16_200_1000_4 10000 20 0
hill_climber_restart knapPI_16_200_1000_4 10000 21 0
hill_climber_restart knapPI_16_200_1000_4 10000 22 0
hill_climber_restart knapPI_16_200_1000_4 10000 23 0
hill_climber_restart knapPI_16_200_1000_4 10000 24 0
hill_climber_restart knapPI_16_200_1000_4 10000 25 0
hill_climber_restart knapPI_16_200_1000_4 10000 26 0
hill_climber_restart knapPI_16_200_1000_4 10000 27 0
hill_climber_restart knapPI_16_200_1000_4 10000 28 0
hill_climber_restart knapPI_16_200_1000_4 10000 29 0
hill_climber_restart knapPI_16_200_1000_4 10000 30 0
hill_climber_restart knapPI_16_200_1000_4 10000 31 0
hill_climber_restart knapPI_16_200_1000_4 10000 32 0
hill_climber_restart knapPI_16_200_1000_4 10000 33 0
hill_climber_restart knapPI_16_200_1000_4 10000 34 0
hill_climber_restart knapPI_16_200_1000_4 10000 35 0
hill_climber_restart knapPI_16_200_1000_4 10000 36 0
hill_climber_restart knapPI_16_200_1000_4 10000 37 0
hill_climber_restart knapPI_16_200_1000_4 10000 38 0
hill_climber_restart knapPI_16_200_1000_4 10000 39 0
hill_climber_restart knapPI_16_200_1000_4 10000 40 0
hill_climber_restart knapPI_16_200_1000_4 10000 41 0
hill_climber_restart knapPI_16_200_1000_4 10000 42 0
hill_climber_restart knapPI_16_200_1000_4 10000 43 0
hill_climber_restart knapPI_16_200_1000_4 10000 44 0
hill_climber_restart knapPI_16_200_1000_4 10000 45 0
hill_climber_restart knapPI_16_200_1000_4 10000 46 0
hill_climber_restart knapPI_16_200_1000_4 10000 47 0
hill_climber_restart knapPI_16_200_1000_4 10000 48 0
hill_climber_restart knapPI_16_200_1000_4 10000 49 0
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 0 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 1 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 2 1440N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 3 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 4 1440N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 5 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 6 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 7 1440N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 8 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 9 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 10 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 11 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 12 1440N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 13 1440N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 14 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 15 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 16 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 17 1440N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 18 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 19 1440N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 20 1440N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 21 1440N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 22 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 23 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 24 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 25 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 26 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 27 1440N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 28 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 29 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 30 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 31 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 32 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 33 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 34 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 35 1440N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 36 1440N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 37 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 38 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 39 1440N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 40 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 41 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 42 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 43 1440N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 44 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 45 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 46 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 47 1440N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 48 1400N
hill_climber_restart-penalized knapPI_11_20_1000_4 10000 49 1440N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 0 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 1 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 2 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 3 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 4 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 5 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 6 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 7 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 8 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 9 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 10 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 11 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 12 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 13 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 14 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 15 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 16 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 17 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 18 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 19 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 20 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 21 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 22 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 23 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 24 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 25 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 26 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 27 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 28 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 29 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 30 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 31 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 32 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 33 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 34 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 35 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 36 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 37 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 38 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 39 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 40 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 41 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 42 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 43 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 44 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 45 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 46 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 47 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 48 907N
hill_climber_restart-penalized knapPI_13_20_1000_4 10000 49 907N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 0 2893N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 1 2893N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 2 2893N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 3 2731N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 4 2893N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 5 2886N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 6 2893N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 7 2886N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 8 2893N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 9 2724N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 10 2886N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 11 2724N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 12 2886N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 13 2893N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 14 2731N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 15 2731N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 16 2893N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 17 2886N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 18 2724N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 19 2886N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 20 2893N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 21 2864N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 22 2893N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 23 2893N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 24 2893N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 25 2893N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 26 2651N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 27 2893N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 28 2664N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 29 2886N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 30 2731N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 31 2886N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 32 2893N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 33 2893N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 34 2893N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 35 2671N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 36 2886N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 37 2886N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 38 2886N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 39 2864N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 40 2893N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 41 2893N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 42 2893N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 43 2886N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 44 2886N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 45 2731N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 46 2886N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 47 2893N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 48 2886N
hill_climber_restart-penalized knapPI_16_20_1000_4 10000 49 2886N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 0 -23825N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 1 -24329N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 2 -23186N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 3 -23399N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 4 -22378N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 5 -23810N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 6 -22922N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 7 -25005N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 8 -23080N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 9 -20081N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 10 -22694N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 11 -21474N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 12 -23744N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 13 -23546N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 14 -21899N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 15 -22296N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 16 -23699N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 17 -22845N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 18 -24736N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 19 -23899N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 20 -23484N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 21 -22581N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 22 -22555N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 23 -24168N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 24 -23687N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 25 -22990N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 26 -22646N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 27 -23281N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 28 -22715N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 29 -25136N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 30 -24022N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 31 -22934N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 32 -22857N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 33 -23330N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 34 -21460N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 35 -24284N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 36 -23360N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 37 -22086N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 38 -23749N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 39 -21941N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 40 -25626N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 41 -22183N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 42 -23806N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 43 -20840N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 44 -23483N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 45 -21470N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 46 -23745N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 47 -24147N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 48 -22858N
hill_climber_restart-penalized knapPI_11_200_1000_4 10000 49 -21808N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 0 -14316N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 1 -14052N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 2 -15252N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 3 -14535N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 4 -12552N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 5 -13923N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 6 -14775N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 7 -14838N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 8 -14619N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 9 -14802N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 10 -15492N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 11 -14790N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 12 -14385N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 13 -14130N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 14 -15390N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 15 -14229N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 16 -16056N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 17 -13446N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 18 -14997N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 19 -14334N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 20 -14895N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 21 -14157N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 22 -15225N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 23 -14697N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 24 -13740N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 25 -14841N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 26 -13854N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 27 -12951N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 28 -13569N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 29 -12372N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 30 -13911N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 31 -15135N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 32 -14205N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 33 -13824N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 34 -13854N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 35 -14910N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 36 -13794N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 37 -14538N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 38 -13173N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 39 -14775N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 40 -14490N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 41 -13509N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 42 -15642N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 43 -14259N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 44 -15291N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 45 -15246N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 46 -13827N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 47 -14298N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 48 -14895N
hill_climber_restart-penalized knapPI_13_200_1000_4 10000 49 -13494N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 0 -21464N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 1 -18875N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 2 -22394N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 3 -17325N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 4 -21088N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 5 -22748N
